Realization1,Realization2,Realization3,Realization4,Realization5,Realization6,Realization7,Realization8,Realization9,Realization10
2363.3,2911.9,2012.8,1948.6,1910.5,1681.2,2163.9,1898.1,1906.2,1327.1
2363.3,2972.8,1887.5,1948.6,1884.6,1681.2,2163.9,1871,1880.4,1303.4
2307.7,3003.2,1925,1928.7,1831.8,1632.4,2137.9,1871,1853.6,1327.1
2307.7,3094.4,1938.8,1928.7,1780.1,1583.5,2109.8,1844.9,1801.9,1400.1
2307.7,3125.9,1996,1928.7,1780.1,1534.7,2082.8,1844.9,1801.9,1472.2
2307.7,3094.4,2049.4,1928.7,1730.3,1485.9,2055.7,1844.9,1700.6,1545.3
2010.8,3125.9,2075,1928.7,1630.7,1437,2028.7,1844.9,1651.9,1545.3
2010.8,3312.6,2072.1,1918.8,1581.9,1437,2028.7,1818.9,1651.9,1545.3
1985,3312.6,2073,1948.6,1533.2,1437,1975.6,1871,1627.1,1545.3
1932.3,3344.1,2073,1918.8,1484.4,1437,1896.5,1871,1578.4,1545.3
1879.7,3375.6,2053.3,1889,1435.6,1437,1843.4,1844.9,1554.6,1569
1801.3,3438.5,2053.3,1879,1386.8,1437,1817.3,1818.9,1529.7,1545.3
1801.3,3599,2053.3,1869.1,1386.8,1437,1817.3,1818.9,1505.9,1545.3
1749.6,3760.5,2033.6,1849.2,1386.8,1437,1817.3,1818.9,1481.1,1569
1725.8,3956.7,2033.6,1819.4,1386.8,1388.2,1817.3,1818.9,1578.4,1545.3
1675.1,4294.4,2013.8,1799.5,1386.8,1339.4,1791.3,1871,1554.6,1520.6
1626.5,4259.8,2003.9,1769.7,1386.8,1290.5,1765.2,1898.1,1578.4,1545.3
2219.7,1913.9,2093.9,1565.3,1636.1,1609.4,1688,2061.5,1599.7,1039.2
2219.7,1913.9,2041.6,1543,1610.6,1584.5,1688,2061.5,1599.7,992.93
2165.2,1886.9,1963.1,1519.9,1584,1584.5,1688,2147.5,1550.4,969.31
2165.2,1969,1886.5,1474.4,1584,1609.4,1688,2204.4,1526.2,969.31
2138.5,1969,1835.1,1428.9,1558.5,1658.2,1662.6,2204.4,1526.2,969.31
2138.5,2134.4,1783.7,1406.7,1558.5,1658.2,1638.3,2204.4,1575.6,969.31
2138.5,2304,1684.8,1383.5,1532,1658.2,1638.3,2204.4,1599.7,969.31
2138.5,2680.5,1635.4,1361.2,1532,1658.2,1662.6,2204.4,1599.7,969.31
2165.2,2768.9,1635.4,1315.7,1506.5,1658.2,1612.9,2233.4,1575.6,923.01
2058.3,2592.1,1635.4,1247.1,1506.5,1633.3,1662.6,2292.5,1599.7,992.93
1979.1,2621.2,1635.4,1179.3,1532,1633.3,1662.6,2320.4,1624.9,1085.5
1979.1,2768.9,1635.4,1088.4,1558.5,1633.3,1662.6,2292.5,1674.2,1085.5
2193,2708.6,1684.8,997.46,1584,1609.4,1638.3,2408.5,1575.6,1154.5
2356.3,2621.2,1758.5,975.19,1584,1584.5,1638.3,2496.6,1575.6,1178.1
2411.8,2649.3,1835.1,952,1584,1486.7,1662.6,2586.8,1599.7,1178.1
2521.7,2708.6,1963.1,952,1584,1437.9,1688,2677.1,1878.6,1178.1
2663.2,2768.9,1963.1,929.73,1584,1365.1,1688,2827.5,1905.8,1154.5
2805.8,2887.5,1989.2,1042.9,1610.6,1707.1,1814.9,2859.7,1878.6,1154.5
2891.9,2887.5,2015.4,1088.4,1636.1,1834.7,1841.3,2889.8,1878.6,1131.8
2891.9,2857.3,2041.6,1133.9,1636.1,1808.8,1841.3,2859.7,1878.6,1131.8
2891.9,2857.3,2068.7,1201.6,1662.6,1782.9,1764.1,2797.4,1878.6,1200.8
2834.5,2857.3,2068.7,1292.5,1688.1,1940.4,1737.7,2768.4,1878.6,1293.4
2805.8,2887.5,2068.7,1428.9,1740.2,1993.3,1712.4,2768.4,1932,1385.9
2719.7,3068.5,2068.7,1519.9,1740.2,2127.9,1688,2707.2,2093,1478.5
2691,3099.7,2041.6,1612.6,1740.2,2153.8,1638.3,2736.2,2201.8,1547.5
2663.2,3068.5,2068.7,1659,1740.2,2127.9,1612.9,2768.4,2284.3,1571.1
2663.2,3008.2,2068.7,1731.4,1714.7,2127.9,1612.9,2768.4,2314.5,1571.1
2635.5,2887.5,2068.7,1780.6,1714.7,2235.6,1588.5,2797.4,2314.5,1571.1
2578.1,2768.9,2041.6,1878.9,1688.1,2484.9,1563.2,2797.4,2230,1571.1
2551.4,2649.3,2041.6,1904,1662.6,3000.4,1563.2,2736.2,2201.8,1593.8
2387.5,2146.2,2206.1,1700.5,3278,1767.4,2191.9,3921.9,2347,1897.2
2670.4,2425.4,2206.1,1651.1,3312.2,1814.2,2191.9,4340.6,2414,2029.5
2415.6,2425.4,2259.5,1651.1,3412.8,1906.9,2202,4456.3,3012.9,2029.5
3945.4,2396.9,2368.4,1676.3,3547.6,2000.4,2191.9,3921.9,3121.1,2029.5
3913.3,2568.1,2422.9,1601.7,3480.2,2093.1,2191.9,3512.7,3061.3,1950.3
4601.4,2626.2,2476.4,1626.9,3514.4,2200.3,2212.1,3366.4,2956.2,1950.3
4114.9,2595.6,2588.2,1626.9,3514.4,2328,2222.2,3257.5,2760.3,1950.3
3656.5,2626.2,2699,1676.3,3312.2,2476.2,3030.3,3330,2774.8,1792
3319.4,2769.9,2755.4,1700.5,3244.8,2628.3,2969.7,3439.4,3083,1818
3627.4,2888.1,2642.6,1725.7,3211.6,2759.9,2909.1,3476,2972.7,1818
4430.9,2947.2,2505.5,1725.7,3244.8,2849.6,2505.1,3549.5,2970.6,1897.2
4601.4,3097,2395.7,1651.1,3244.8,2881.7,2303,3884.3,3018,2164.8
4601.4,3187.7,2314,1725.7,3278,2858.3,2242.4,3884.3,3016,2441.4
4499.1,3218.2,2314,1776.1,3412.8,2789.1,2222.2,4187.3,3020.1,2413.3
4908.4,3876.6,2368.4,1751.9,3345.4,2692.6,2020.2,4689.8,3040.7,2413.3
4499.1,4605.2,2531.8,2259.9,3211.6,2584.4,2222.2,4689.8,3051,2552.6
4874.3,4951.7,2811.8,2567.4,3412.8,2479.1,2303,4611.7,3061.3,2840.3
5646.7,6028.9,3041.2,2711.5,3412.8,2387.5,2303,4650.7,3081.9,2724
6759.2,6673.9,3217.2,2739.7,3547.6,2312.4,2303,4925.8,3102.5,2724
7065.2,6790.1,3485.6,2739.7,3685.5,2258.8,2373.8,5005,3102.5,2724
7344.1,7060.2,3647,2624.8,4397.8,2225.6,2495,5526.5,3112.9,3015.7
7742.3,7060.2,3760.7,3183.3,4921,2213,2555.6,5364.8,3133.5,3346.4
7080.2,6790.1,3760.7,3396,4694.6,2220.8,2606.1,6183.2,3143.8,4103.1
6291.8,6673.9,3823.9,3335.5,4959.2,2347.5,2787.9,7672.5,3164.4,4426.8
5701.9,6520.1,4073.8,3996.7,5035.7,2594.1,2848.5,8066.4,3195.3,4460.9
4975.6,6866.5,4294.5,3781,5267.1,2764.7,3000,9454.6,3204.6,4529
5043.8,7460.7,4327.6,3396,5383.8,2854.4,3181.8,11077,3089.1,4597.2
5250.5,7662.4,4393.7,3335.5,5820.5,2956.8,3282.9,10282,3028.3,4597.2
5322.7,6866.5,4525.9,3183.3,6642.5,3065,3676.8,9637.1,3434.4,4665.3
5502.3,6102.2,4757.3,3183.3,8298.6,3171.3,4212.2,9272.8,3343.7,4665.3
6380,5699.7,4855.5,3335.5,8209,3269.7,5171.8,9637.1,3370.5,4699.4
5366.2,9171.2,5121.2,3848,3887.3,9249.7,5108.4,4415.8,8832.8,5718.3
6144.4,8825.7,5449.7,3880.9,4494.2,8901.3,5142.7,4415.8,7796.7,5930.7
6993.3,8825.7,5589.9,3880.9,5951.1,8901.3,5391,4760.4,7283.8,6038.3
7619.9,8825.7,5942,3848,6773.9,8901.3,6570.7,6027.6,7068.3,6074.2
8751.7,9112,6385.3,3782,7120.1,9190,7388.2,6027.6,6893.9,6074.2
9024.6,9358.8,6607.9,3684.1,7351.6,9438.9,7908.9,6914.9,6976,5859.9
8660.8,9970.8,6907,3585.1,7583,10056,8012.8,8432.1,6976,5651.3
8933.6,10366,7335.6,3521.3,7722.1,10455,7949.3,9079.7,8268.6,5447.5
8933.6,10168,7529.7,3521.3,7861.2,10255,7668.7,9079.7,9735.6,5210.6
9166.1,9872.1,7608.2,3392.5,7902,9956.7,7628.3,9079.7,10464,5074.7
10611,9872.1,7608.2,3296.7,7982.8,9956.7,7748.4,8648,10874,5041.7
13441,9822.8,7608.2,3296.7,8671.3,9906.9,7908.9,8432.1,11285,5041.7
14451,9576,7845.5,3233.9,9560.3,9658,7668.7,8345,11387,4939.7
17281,9477.2,8662.4,3171.2,9517.5,9558.4,7588,8993.6,11285,4809.5
16473,9181.1,8702.6,3108.4,9045.8,9259.7,7548.6,9517.7,11285,4425.4
15462,9042.9,8621.2,3171.2,8919.3,9120.3,7548.6,11370,11080,4361.2
16271,8786.2,8417.3,3328.7,8590.6,8861.4,7548.6,11860,10874,4168.7
18898,8944.1,8785,3521.3,8428.2,9020.7,7829.2,14143,10567,4015.8
23749,9872.1,10124,3585.1,8549.8,9956.7,8073.4,15230,10259,4015.8
26376,11057,10384,3651.1,8961.2,11151,8409.4,17141,10013,4154.5
27488,10958,10744,3585.1,9303.5,11052,8577,19192,10105,4457.5
26579,10563,10563,3585.1,9645.8,10654,8661.7,22611,10156,4873.7
29812,10267,10338,3684.1,10341,10355,8409.4,26617,10464,5346.5
32238,10070,10338,3946.9,10791,10156,7588,30211,10464,5788.2
36078,10168,10744,4116.1,11245,10255,8493.2,31318,10464,5895.8
37796,10859,10744,4287.4,11384,10952,9040.2,32428,10772,5859.9
37493,11649,11246,4492.8,11569,11749,9787,32964,11695,6630
37493,12834,12525,5026,12136,12944,9698.2,32428,12516,8414.7
34865,15795,12910,6028.4,13509,15931,9787,32428,12926,9742.6
33046,17869,13519,6768,14934,18022,12345,35377,13131,11047
18739,12326,15405,6412.4,16617,24908,15881,18967,17471,7145.9
17534,12425,15926,6739.9,16017,25704,18317,21038,17360,7224.3
16973,13608,15300,7036.6,18419,26174,18955,25199,16363,7978.3
22616,17848,14884,7430.6,20822,25369,19245,27606,15264,12332
24106,19919,15926,7798.4,19621,24454,19826,25533,14279,16388
30506,19328,17015,8187.7,18920,22386,21161,23863,14020,18813
36232,20018,17794,9612,17919,20051,22386,23530,15109,20341
38095,21793,17572,10253,17518,19522,21648,24865,15887,20888
40130,21891,18136,10470,18920,18583,19361,25887,15887,21252
42956,20807,20123,10037,21422,17439,17522,26004,15109,20767
44838,20412,21952,9529.7,23825,18583,16141,26902,14279,19798
45714,21004,21709,9323.8,22924,16060,15101,30511,17471,18755
44154,23568,22013,8582.6,32434,15325,14062,31982,20250,17165
40863,25146,22142,8187.7,36238,16060,13282,37051,20371,15755
38584,25047,21952,7993,35337,18289,13236,38708,19768,14509
38013,24159,25224,7798.4,32534,20970,12301,36889,19478,13217
37851,23469,28724,7720.7,30332,25038,11819,34591,19478,12138
36153,23272,29007,7603.7,28730,26654,11355,32355,19015,11378
34371,23075,27110,7486.7,31033,29609,11355,31467,19131,11425
33382,21990,27178,7334.2,32834,28895,11441,30143,19131,11660
32554,21004,26770,7222.8,37239,27724,11583,28672,21220,13210
32257,20215,27492,7222.8,35037,26927,12204,27394,21948,14612
31959,19130,30423,7222.8,31833,26174,14581,26764,23215,14612
31439,18144,31872,7334.2,33235,25771,16690,27959,24429,14456
30862,17158,34268,7430.6,35037,25973,20917,31467,24768,14197
30363,16566,36227,7486.7,35037,25570,23861,38876,24880,15080
29863,16566,36684,7798.4,34436,24519,27168,43780,23790,16832
29792,16172,37250,8187.7,34536,23741,29489,43604,22263,18407
34522,16369,37250,8187.7,36939,23093,31635,42319,22194,20403
37688,16172,37250,8187.7,40242,25771,33268,42319,25739,22104
40537,16073,35888,8383.3,42244,29680,35166,46790,24768,24595
29070,24383,37562,20970,35258,29494,33295,40158,35249,29569
27602,23414,37001,20984,34466,28004,35999,47251,36634,28076
25373,23414,36198,20786,31297,25743,38809,51002,37871,25808
28301,25049,35571,20695,31495,28714,40322,53936,38187,28788
32581,27743,34495,20323,31099,33056,40261,53936,40997,33140
32581,30519,33590,19996,32089,33056,37309,53739,47527,33140
30049,30946,33066,20288,34862,30488,34230,53150,51048,30565
28301,30946,33066,20691,36744,28714,33062,51002,51761,28788
28162,32047,34647,20960,39616,28572,31498,50056,50415,28645
28651,32641,35802,21273,41993,29069,30694,47434,48813,29143
28441,31899,36198,21693,41300,28856,31383,52462,47774,28930
28301,30448,35416,22364,41993,28714,32771,57402,47952,28788
30539,29522,34647,23400,42983,30984,33703,61210,46418,31063
31335,29878,34419,24360,42389,31792,33295,59967,43154,31873
33699,29878,34647,24762,42290,34190,33062,57909,40997,34278
34452,29167,35416,25225,43182,34954,32829,55411,42204,35043
33774,27743,35880,25794,43677,34266,32133,53936,34834,34354
32953,26986,37642,26060,44469,33433,31902,58931,33627,33519
35994,26370,39409,26328,42686,36519,30065,60485,32034,36612
41278,26169,40773,25534,40607,41880,28140,62040,31698,41987
43374,26169,39810,24403,39616,44007,26465,61520,31163,44119
46295,27054,41014,24300,36843,46970,25251,58724,31025,47090
47434,31899,39890,24507,36744,48126,24212,54428,30817,48249
50136,36319,39007,24930,37635,50867,23076,50530,30817,50997
54086,42362,42272,25864,38428,54875,22646,46793,33073,55015
56364,49572,45075,26293,38824,57186,23399,44339,32934,57332
56364,50488,47885,27931,38329,57186,24212,43642,31757,57332
53802,51405,50421,29313,38031,54587,23345,42772,30679,54726
51307,50488,49696,30366,38230,52055,21951,42772,30115,52188
50046,51955,46993,30834,40012,50776,21155,41900,30411,50906
50046,53537,47523,30983,41993,50776,21208,41725,29669,50906
36291,64045,59746,29069,29375,38285,39789,34839,49511,41216
35795,61179,56680,27987,29587,39095,41388,33097,51559,40399
35483,58845,52929,27640,29869,39337,42188,31834,53514,38681
36586,55682,51999,26805,28720,38690,41688,32571,55726,37618
38691,55682,53023,24325,28479,37880,43788,35612,56609,38108
40634,51507,54733,24325,34041,36828,46387,38012,56512,39744
42119,50074,53869,25645,40168,35716,46387,41240,56315,41380
42460,48307,50603,29069,43796,34940,43788,43777,55922,41788
41865,46275,47215,33180,43635,34253,42788,45324,54664,41216
41694,43975,45258,34871,42103,34328,41688,46814,52490,41053
42800,40911,43351,34794,39251,35716,38989,48878,50442,42210
42631,38448,41734,34254,35906,34101,34290,51792,48403,42554
41362,37194,40497,34332,32348,34940,31491,53086,45804,41625
39419,38526,41321,35651,30917,36343,28592,52247,43460,40399
38691,37899,42146,37164,32288,36666,30491,50426,40847,39008
38934,38448,42571,37081,31391,37071,30291,48605,39279,36479
38529,37585,41321,35888,30363,35018,28692,48605,37628,34377
37477,36646,38023,34332,39251,33496,28292,49970,34765,32780
38125,33952,35683,32501,43474,31927,31791,49060,32624,30361
38529,32478,32458,30806,46235,30405,33790,45938,31286,28211
37719,30815,30115,28851,45328,28277,32491,42080,31069,27231
32968,29620,28236,27569,44763,26816,26392,45938,26098,25327
34481,29071,29031,27222,42829,28703,26392,49970,28177,27024
36184,28111,26840,26325,40309,30334,27292,51427,26579,25931
35483,28933,28236,25781,36681,31483,28292,51427,26166,24478
34941,27836,27048,25462,33830,31927,28292,49970,25760,22787
33800,27013,23703,25048,33195,32667,29492,48605,25441,21478
31705,27013,21226,25713,30978,35872,30491,47252,24764,21169
30051,25283,20235,26805,30292,38124,31791,45061,24239,21539
28136,24142,19285,26805,31673,36027,32791,45061,23518,22156
36828,26882,25741,20294,26922,47427,22955,25265,36309,40858
35328,25398,26681,19817,25436,44491,22649,24223,37171,39659
33335,24289,24392,19519,24325,42741,21527,24613,37496,38660
31465,24225,22746,18722,24261,41486,21119,25265,37657,38061
30030,23453,22305,17756,23488,42574,21425,28143,36928,36862
28957,22680,22494,17643,22714,41486,21425,27303,35969,34964
28456,22050,22432,17149,22082,37723,21119,25936,34959,32067
28170,21072,21549,17474,21104,36106,19588,25002,34195,29070
28027,20095,20655,19346,20125,36106,18364,23315,33211,26972
27672,19216,19641,21186,19245,34535,17548,24289,32239,28271
25826,18400,18740,21785,18427,31493,16528,19016,31499,29470
24506,17601,17926,21246,17627,28708,16324,17685,30492,29070
23207,16597,18157,18153,16622,26591,15814,16343,29144,28571
22246,16214,18272,16660,16238,25102,15099,15817,27866,27272
21323,16388,19341,16170,16413,23439,14895,15817,26421,25274
21199,16485,19942,15644,16510,22157,14691,16343,24968,23476
19798,16214,23728,15542,16238,21020,14385,16343,23725,22177
19034,16057,23728,14576,16081,19978,13875,15553,22565,21678
18564,18982,22179,13914,19011,18894,13671,14658,21391,20779
17589,20767,21171,13100,20798,18017,13977,14395,20352,19180
16745,20951,19341,12563,20982,17152,15405,14921,19460,17482
16095,20462,17006,12420,20492,16432,15303,15343,18877,16083
15304,19391,16511,13863,19419,15083,15099,15395,18877,15784
14514,17880,16187,16605,17906,15028,14997,15027,18994,16883
13987,16430,15486,17149,16455,13788,14691,14237,19228,14985
13414,15326,14031,22725,15348,13841,14283,13552,19228,14485
12960,14438,12999,23038,14460,13788,13875,13046,19111,14085
12467,13759,12444,21246,13779,13528,13467,12257,18585,13486
12368,13188,11856,20650,13207,13275,13059,11727,17556,12787
12074,12747,12746,21483,12766,12668,12039,11349,16551,12387
11883,12258,12595,20055,12277,14003,11427,11022,15596,12187
11961,15255,8260,9208.7,12127,16211,10798,11833,16179,11814
11626,15102,8053.9,8815.1,11887,16375,10661,11502,16179,11350
11436,15306,7831,8463.5,11649,16375,10344,11314,16017,11019
11202,15665,7533.2,8248.8,11792,16159,10707,11082,15966,10697
10875,16408,7890.2,7956.2,12274,15534,10525,10759,16179,10380
10507,16408,7572.6,7747.8,12274,14597,9938.7,10394,17003,10290
10148,14591,7848.8,7455.2,11887,13609,9849.1,10039,17167,10380
10059,14846,8300.5,7292,11367,12948,9759.7,9951.6,17222,9982.2
9925,14079,8260,7172,11088,12022,9938.7,9818.8,17003,9544.3
9613,13262,8628.9,7053.1,10949,11501,10389,9510.1,16508,9412.2
9479.7,12764,8835,6853.1,10399,11406,10798,9378.3,15915,9237.4
9303,12620,8917.9,6694.2,10490,11690,10890,9203.5,15143,9108.3
9002.2,12141,8960.3,6575.2,12042,11595,10616,8905.8,14526,9022.8
8707.3,11712,10309,6440.5,11421,11454,10208,8614.1,14011,8689.1
8581.1,11294,10537,6302.6,10718,11267,9849.1,8489.3,13651,8482.6
8329.7,10974,10309,6075.3,9867.6,10898,9581.5,8240.6,13085,8234.3
8118.7,10702,9521.5,5886.9,9426.9,10627,9359.7,8031.8,12890,7945.3
7872.3,10343,9045.1,5735.3,9079.1,10714,9227.2,7788.1,12215,7885.7
7711.8,9947.3,8588.5,5659.5,8660.4,10441,9095,7629.3,11784,8440.9
7511.9,9516.5,8423.8,5659.5,8327.6,10351,9095,7431.5,11504,8524.3
7271.6,9128.7,8177.2,5546.9,8119.7,10668,9448.3,7193.8,11317,9324.8
7111.1,9000.7,7831,5509,8077.8,11083,9404,7034.9,11087,9108.3
6956.6,8958.7,7831,5435.3,8410.5,11175,9271.3,6882.1,10859,8730.9
6879.8,8874.7,7651.5,5399.5,8952.2,10760,9095,6806.2,10317,8358.4
7311,8668.6,7533.2,5292.2,9382.9,10268,8701.2,7232.7,9964.8,7986
8203.5,8384.3,7455.2,5184.8,9823.6,9997.8,8311.1,8115.7,9747.6,7625.5
9172.8,8262.2,7181.1,5078.5,9514.8,10085,8010.4,9074.6,9531.4,7349.4
10104,8181.1,7024.2,4971.2,8743.3,10268,7712.2,9995.5,9013.5,7152.7
10598,8343.3,6832.9,4899.6,8827.3,10306,7416.4,10485,9227.7,6994.8
10644,8140.1,6946.3,4863.8,8327.6,10085,7164.9,10530,8928.9,6880.6
8055.5,6596.1,5219.2,4522.3,7978.3,9845.9,8842.9,7630.4,7829.1,5914.8
8200.5,6520.5,5115.5,4556.5,7755.3,9146.2,8508,7393.8,7970.1,5734.8
7951,6215.4,5080.9,4420.1,7635.7,8996.3,8382.2,7157.3,7727.6,5698.8
7588.8,6031,4943.5,4318.4,7555.3,8896.3,8214.2,6696.2,7375.6,5663.9
8055.5,5958.5,4839.8,4250.9,8164.2,8596.4,8173,6470.6,7829.1,5627.9
7991.5,5958.5,4736,4217.2,8038.6,8296.5,8173,6320.5,7767,5555.9
7789.7,5488.2,4736,4116.5,7555.3,8096.6,8173,6021.4,7570.8,5519.9
7628.3,5307.9,4908.9,4116.5,7555.3,7846.7,7986.9,6081,7414,5483.9
7306.7,5307.9,5080.9,3950,7475.9,7746.8,7723.3,6095,7101.4,5447.9
7186,5259.5,5325.1,3883.7,7356.4,7546.9,7603.6,5950.9,6984.1,5411.9
7127.2,5166.9,5434.9,3883.7,7236.8,7197,7483.9,5772,6926.9,5375.9
6951.6,5098.4,5361.7,3883.7,6998.6,6897.1,7164.1,5594.1,6756.3,5268.9
6759.9,5029.9,5150.1,3850.7,6846.9,6597.3,7006.1,5522.5,6570,5129
6491,4961.4,4943.5,3719.3,6580.6,6397.3,6854.2,5522.5,6308.7,4993
6375.4,4961.4,4736,3686.6,6467.1,6297.4,6740.6,5522.5,6196.3,4756
6375.4,4961.4,4736,3686.6,6352.5,6197.4,6625.9,5308.9,6196.3,4518.1
6208,4688.5,4426.7,3653.9,6200.8,5997.5,6549.5,5308.9,6033.6,4450.1
6075.1,4654.2,4295.5,3621.3,6016.9,5837.6,6474,5237.3,5904.4,4350.1
6002,4654.2,4230.3,3653.9,5944.6,5707.6,6435.8,5064.4,5833.4,4221.1
5855.9,4654.2,4197.8,3719.3,5836,5617.7,6587.7,4963,5691.4,4189.2
5782.9,4654.2,4099.1,3719.3,5727.5,5497.7,6474,4895.4,5620.4,4157.2
5101.1,4654.2,4001.4,3817.8,5620,5227.8,6397.6,4895.4,4957.8,4125.2
4997.6,4585.7,3935.3,3784.9,5475.3,5227.8,6058.6,4895.4,4857.2,4093.2
4964.2,4551.5,3870.2,3752,5295.4,5187.8,5987.2,4828.9,4824.7,4060.2
5297.9,4551.5,3870.2,3719.3,5295.4,5117.9,5733.7,4693.7,5149.1,3964.2
4997.6,4448.7,3870.2,3588.8,5120.6,5037.9,5553.6,4626.1,4857.2,3900.2
4997.6,4350,4001.4,3459.4,4949.8,4957.9,5373.5,4592.3,4857.2,3835.2
4997.6,4220.1,3902.7,3363,4949.8,4957.9,4955.1,4558.5,4857.2,3771.2
4757.2,4155.7,3816.3,3267.2,4848.3,4848,5126.1,4423.4,4623.5,3708.2
4653.7,4090.2,3742,3267.2,4780,4738,4989.3,4389.6,4523,3771.2
4653.7,3993.5,3902.7,3267.2,4609.1,4638.1,4955.1,4292.2,4523,3615.3
4586.7,4413.5,3418.2,3433,4591.5,5463.1,5748.5,4469.8,5942.8,3648
4450.7,4347.6,3177.3,3433,4591.5,5213.1,5605.2,4370.6,5366.2,3634.2
4450.7,4315.6,3147.7,3433,4489.4,5075.6,5533.1,4240,5119.1,3607.5
4416.7,4283.6,3147.7,3433,4421.4,4906.3,5424.8,4305.8,4982.5,3573
4401.7,4315.6,3205.9,3433,4259.2,4704.1,5317.6,4305.8,4846.9,3522.6
4254.7,4398.5,3147.7,3433,4194.2,4636.4,5175.3,4240,4778.6,3459.5
4254.7,4413.5,3205.9,3433,4098.1,4399.3,5039,4207.7,4642,3402.2
4254.7,4398.5,3296.8,3373.1,4098.1,4399.3,4903.7,4142.9,4505.4,3358.8
4254.7,4218.7,3326.4,3373.1,4033,4301.7,4835.5,4240,4437,3321.3
4254.7,4122.7,3387.6,3373.1,4033,4238,4801.5,4142.9,4338.6,3284.8
4254.7,4057.8,3387.6,3343.2,3936.9,4205.1,4699.2,3914.2,4274.3,3248.2
4254.7,3929.9,3387.6,3343.2,3936.9,4141.4,4597,3817.1,4209,3211.7
4254.7,3833,3387.6,3343.2,3839.8,4044.8,4597,3753.3,4144.7,3161.4
4254.7,3748,3418.2,3313.2,3839.8,3981,4597,3659.2,4079.4,3101.2
4189.7,3706.1,3479.4,3313.2,3839.8,3949.2,4494.8,3596.5,4015.1,3056.8
3932.7,3675.1,3479.4,3313.2,3754.7,3852.5,4411.6,3596.5,3918.7,3034.1
3900.7,3613.1,3479.4,3283.3,3650.6,3788.8,4328.4,3914.2,3853.4,3011.4
3867.7,3521.2,3479.4,3283.3,3619.6,3694.2,4264.3,3753.3,3821.3,2984.7
3771.7,3459.3,3448.8,3283.3,3588.6,3632.4,4231.2,3659.2,3821.3,2950.2
3677.7,3428.3,3326.4,3343.2,3527.5,3570.7,4167.1,3596.5,3768,2898.8
3677.7,3397.3,3147.7,3343.2,3434.4,3509.9,4069.9,3503.4,3694.7,2825.8
3646.7,3366.3,3058.8,3343.2,3403.4,3417.3,4037.8,3409.2,3632.4,2753.7
3615.7,3306.4,2912.7,3343.2,3403.4,3386.4,4005.7,3348.5,3632.4,2705.4
3584.7,3306.4,2798.2,3343.2,3312.3,3325.7,4005.7,3348.5,3632.4,2672.8
3584.7,3244.4,2740.9,3343.2,3312.3,3234,3973.7,3348.5,3601.3,2646.2
3615.7,3215.5,2712.3,3343.2,3281.3,3205.1,3909.5,3348.5,3540,2621.5
3615.7,3185.5,2712.3,3343.2,3281.3,3175.3,3844.4,3348.5,3508.9,2596.8
3584.7,3155.5,2656,3403.1,3221.2,3145.4,3780.2,3285.8,3446.6,2572.1
3523.7,3125.5,2628.3,3403.1,3221.2,3115.5,3686,3226.1,3384.3,2546.5
3399.7,3125.5,2544.4,3433,3161.1,3056.7,3655,3195.7,3324,2515.9
3308.8,3066.6,2488.1,3433,3131.1,2997,3623.9,3105.7,3232.6,2487.3
3087,3118.1,2547,2966.1,3128.9,3278.2,3260.7,3189.1,2999,2688.5
3004.9,3118.1,2520.5,2878.5,3098.9,3249,3231.6,3189.1,3087.7,2688.5
2914.8,3088.2,2520.5,2849.7,3069.9,3218.7,3201.4,3129.1,3087.7,2660.5
2819.7,3088.2,2465.6,2763.1,2980.8,3218.7,3201.4,3099.1,3028.9,2602.5
2743.6,3029.4,2465.6,2705.3,2921.8,3218.7,3201.4,3070.1,2999,2602.5
2694.5,2999.5,2411.6,2705.3,2892.8,3218.7,3201.4,3040.1,3058.8,2575.5
2661.4,2970.6,2359.6,2705.3,2863.8,3249,3231.6,2981,3117.6,2518.6
2634.4,2940.7,2306.5,2705.3,2805.8,3249,3231.6,2951,3236.2,2434.6
2607.4,2940.7,2306.5,2705.3,2776.8,3278.2,3260.7,2893,3267.1,2406.6
2570.3,2911.8,2306.5,2705.3,2718.8,3278.2,3260.7,2893,3298,2406.6
2527.3,2911.8,2280,2649.6,2690.8,3218.7,3201.4,2893,3357.8,2378.6
2493.2,2854,2253.5,2649.6,2662.8,3218.7,3201.4,2864,3388.7,2297.7
2466.2,2825,2227,2649.6,2662.8,3158.1,3141.2,2835,3388.7,2240.7
2441.2,2796.1,2148.4,2619.7,2604.7,3158.1,3141.2,2806,3419.6,2185.8
2418.1,2738.3,2097.3,2591.9,2547.7,3098.5,3081.9,2777,3419.6,2158.8
2397.1,2681.5,2097.3,2565,2520.7,3098.5,3081.9,2748,3298,2158.8
2377.1,2623.7,2020.6,2508.3,2492.7,3037.9,3021.7,2719,3236.2,2158.8
2354,2568.9,1968.5,2480.4,2464.7,3008.7,2992.6,2690.9,3147.5,2158.8
2326,2568.9,1968.5,2424.6,2436.7,2978.4,2962.4,2632.9,3117.6,2185.8
2297,2595.8,1867.2,2396.8,2380.7,2919.8,2904.2,2577.9,3058.8,2240.7
2276.9,2623.7,1817,2368.9,2324.7,2890.5,2875.1,2520.9,3028.9,2185.8
2261.9,2623.7,1792.4,2341,2299.7,2861.3,2845.9,2492.9,2999,2132.8
2245.9,2623.7,1766.8,2313.2,2269.6,2802.7,2787.7,2464.9,2911.3,2104.8
